franchise,name,IGN_rating,IGN_title,IGN_link,Gamespot_rating,Gamespot_title,Gamespot_link,Game_Rant_rating,Game_Rant_title,Game_Rant_link,PC_Gamer_rating,PC_Gamer_title,PC_Gamer_link,IGN_text,Gamespot_text,Game_Rant_text,PC_Gamer_text,Average_Score,Verdict_Sum,IGN_visited,Gamespot_visited,Game_Rant_visited,PC_Gamer_visited,rating_count
The Adventures,The Adventures of Tree,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The Elder Scrolls,The Elder Scrolls III Morrowind,,,,8.7,The Elder Scrolls III: Morrowind Review - GameSpot,https://www.gamespot.com/reviews/the-elder-scrolls-iii-morrowind-review/1900-2865084/,,,,8.3,The Elder Scrolls III: Morrowind review - PC Gamer,https://www.pcgamer.com/games/the-elder-scrolls/the-elder-scrolls-iii-morrowind-review/,-,N/A. . ,-,"Elaborate and enormous world full of adventure, but lacking the polish of the very best.",8.5,"""A world full of adventure, but lacking the polish of the very best. Elaborate and enormous world""",1,1,1,1,2
The Elder Scrolls,The Elder Scrolls IV Oblivion ,9.2,The Elder Scrolls IV: Oblivion Review - IGN,https://www.ign.com/articles/2007/03/26/the-elder-scrolls-iv-oblivion-review,9.6,The Elder Scrolls IV: Oblivion Review - GameSpot,https://www.gamespot.com/reviews/the-elder-scrolls-iv-oblivion-review/1900-6146657/,,,,9.3,The Elder Scrolls IV: Oblivion review - PC Gamer,https://www.pcgamer.com/games/the-elder-scrolls/the-elder-scrolls-iv-oblivion-review/,"Over the past year, you've probably already heard how great The Elder Scrolls IV: Oblivion is from PC and Xbox 360 owners, and it maintains that same pedigree on PlayStation 3. There's no doubt that it stands alongside Resistance as the system's cr¿me de la cr¿me even if it does have its own share of bugs and a lack of downloadable content found elsewhere. A must buy for fans of fun games -- no RPG bias required.","Huge, lavishly detailed world offers tremendous amount of action and adventure. Main mechanics like combat, stealth, and magic are fun and well designed. Impressive artificial intelligence and hundreds of believable characters. Outstanding symphonic score, as well as excellent voice acting and sound effects. Tremendous replay value, plus gorgeous graphics to make it easy on the eyes. Frequent though fairly brief loading times. You might run into some technical issues with performance. ",-,A liberating masterpiece.,9.37,"Huge, lavishly detailed world offers tremendous amount of action and adventure. Main mechanics like combat, stealth, and magic are fun and well designed. Impressive artificial intelligence and hundreds of believable characters. Outstanding symphonic score, as well as excellent voice acting and sound effects.",1,1,1,1,3
The Elder Scrolls,The Elder Scrolls Online Tamriel Unlimited,8.0,The Elder Scrolls Online: Tamriel Unlimited Review - IGN,https://www.ign.com/articles/2015/06/10/the-elder-scrolls-online-tamriel-unlimited-review,6.0,The Elder Scrolls Online: Tamriel Unlimited Review - GameSpot,https://www.gamespot.com/reviews/the-elder-scrolls-online-tamriel-unlimited-review/1900-6416189/,,,,,,,"There's a ton of great content in The Elder Scrolls Online: Tamriel Unlimited waiting for solo and group-focused players alike, including crafting, PvP, four-man dungeons, and raid-like Trials at the endgame. The gamepad controls are pretty good, which makes the action-heavy combat work well from the couch. And except for some limitations from the voice-only communication system, it nails most of what I love about PC MMORPGs.",Enormous world is overflowing with gorgeous locales to explore. Score transmits the energy of a grand epic fantasy even when the rest of the game fails to. Quest design strays away from tired MMOG conventions. Characterization and dialogue are bland cardboard cut-outs of emotion or personality. Combat is often a slog and devoid of weight and impact. MMOG elements still feel glued on to a single-player shell. ,-,-,7.0,Enormous world is overflowing with gorgeous locales to explore. Quest design strays away from tired MMOG conventions. Characterization and dialogue are bland cardboard cut-outs of emotion or personality. Combat is often a slog and devoid of weight and impact.,1,1,1,1,2
The Elder Scrolls,The Elder Scrolls Online,7.8,The Elder Scrolls Online Review - IGN,https://www.ign.com/articles/2014/03/31/the-elder-scrolls-online-review,6.0,The Elder Scrolls Online Review - GameSpot,https://www.gamespot.com/reviews/the-elder-scrolls-online-review/1900-6415741/,,,,6.8,The Elder Scrolls Online review - PC Gamer,https://www.pcgamer.com/the-elder-scrolls-online-review/,"To be explicitly clear, if you don’t enjoy MMORPGs, you probably won’t enjoy The Elder Scrolls Online. Its strong character progression and combat systems better suit the offline Elder Scrolls games than in most MMOs, but it’s very much a game about adventuring with other players. As a fan of both MMORPGs and the Elder Scrolls series, I found it to be one of the most rewarding games in the genre in years. Even while it’s troubled by some extremely annoying bugs and will probably never look great, I’ve loved my time questing through Tamriel, and I look forward to logging back in soon.

Note: Relive Leif's 170-hour odyssey in The Elder Scrolls Online by reading his Review in Progress Journal.","Large, attractive vistas urge you to explore. Some intriguing quests get you involved in the world. When the action gets intense, the PVP is a blast. Game's focus on individual story progression discourages grouping. Wooden dialogue and repetitive voice-overs can make questing a chore. Single-player and multiplayer aspects constantly clash, disrupting immersion. ",-,"A few well-designed systems struggle to overcome lifeless presentation. Capable, but ultimately hard to recommend.",6.87,"If you don't enjoy MMORPGs, you probably won't enjoy The Elder Scrolls Online. Strong character progression and combat systems better suit the offline Elder Scrolls games than in most MMOs. Wooden dialogue and repetitive voice-overs can make questing a chore.",1,1,1,1,3
The Elder Scrolls,The Elder Scrolls V Skyrim - Dawnguard,,,,7.0,The Elder Scrolls V: Skyrim - Dawnguard Review - GameSpot,https://www.gamespot.com/reviews/the-elder-scrolls-v-skyrim-dawnguard-review/1900-6385352/,,,,5.9,The Elder Scrolls V: Skyrim - Dawnguard review - PC Gamer,https://www.pcgamer.com/the-elder-scrolls-v-skyrim-dawnguard-review/,-,Excellent new areas to explore. A number of great individual moments. Being a vampire lord can feel gleefully evil. Being a vampire lord can also be a headache. Too many bugs. ,-,A bunch of fun new abilities and cool places but Dawnguard is far too glitchy to justify its steep price.,6.45,Dawnguard is far too glitchy to justify its steep price. A number of great individual moments.,1,1,1,1,2
The Elder Scrolls,The Elder Scrolls V Skyrim - Dragonborn,,,,,The Elder Scrolls V: Skyrim - Dragonborn - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/692417-the-elder-scrolls-v-skyrim-dragonborn/reviews/151068,,,,8.8,The Elder Scrolls V: Skyrim - Dragonborn review - PC Gamer,https://www.pcgamer.com/the-elder-scrolls-v-skyrim-dragonborn-review/,-,-,-,"Despite a rather ho-hum main quest, Dragonborn is crammed with enough side quests and new stuff to be an exciting add-on.",8.8,"Despite a rather ho-hum main quest, Dragonborn is crammed with side quests and new stuff to be an exciting add-on.",1,1,1,1,1
The Elder Scrolls,The Elder Scrolls V Skyrim - Hearthfire,,,,,The Elder Scrolls V: Skyrim - Hearthfire - Review - GameFAQs,https://gamefaqs.gamespot.com/xbox360/681574-the-elder-scrolls-v-skyrim-hearthfire/reviews/148910,,,,,,,-,-,-,-,,,1,1,1,1,0
The Elder Scrolls,The Elder Scrolls V Skyrim,9.5,The Elder Scrolls V: Skyrim PC Review - IGN,https://www.ign.com/articles/2011/11/10/the-elder-scrolls-v-skyrim-review,9.0,The Elder Scrolls V: Skyrim Review - GameSpot,https://www.gamespot.com/reviews/the-elder-scrolls-v-skyrim-review/1900-6344622/,9.0,'The Elder Scrolls V: Skyrim' Review - Game Rant,https://gamerant.com/elder-scrolls-skyrim-reviews/,9.4,The Elder Scrolls V: Skyrim review - PC Gamer,https://www.pcgamer.com/the-elder-scrolls-v-skyrim-review/,"It's difficult to ever feel completely satisfied with a play session of Skyrim. There's always one more pressing quest, one more unexplored tract of land, one more skill to increase, one more butterfly to catch. It's a mesmerizing game that draws you into an finely crafted fictional space packed with content that consistently surprises. The changes made since Oblivion are many, and result in a more focused and sensible style of play, where the effects of every decision are easily seen. Featuring the same kind of thrilling freedom of choice The Elder Scrolls series is known for along with beautiful visuals and a stirring soundtrack, playing Skyrim is a rare kind of intensely personal, deeply rewarding experience, and one of the best role-playing games yet produced.","Immense world stuffed with varied tasks to perform. Dragon battles are a blast. Lovely art design capped by some beautiful, atmospheric touches. Enjoyable battles that you can approach in a variety of ways. Lots of compelling, self-contained stories to experience in addition to the main one. Glitches and bugs frequently disrupt the immersion. Friendly AI is often more of a hindrance than a help. ",-,"A vast and gorgeous world of exciting possibilities, fascinating places, engrossing adventures and flying lizards.",9.22,"Immense world stuffed with varied tasks to perform. Lovely art design capped by some beautiful, atmospheric touches. Lots of compelling, self-contained stories to experience in addition to the main one. Glitches and bugs frequently disrupt the immersion. Friendly AI is often more of a hindrance than a help.",1,1,1,1,4
The Godfather,The Godfather (JP sales),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The Godfather,The Godfather (US & Others sales),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The Godfather,The Godfather (US sales),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The Godfather,The Godfather (old US sales),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The Godfather,The Godfather II,7.7,The Godfather II Review - IGN,https://www.ign.com/articles/2009/04/07/the-godfather-ii-review,4.5,The Godfather II Review - GameSpot,https://www.gamespot.com/reviews/the-godfather-ii-review/1900-6207549/,,,,,,,"The Godfather II places an interesting spin on the second film in the acclaimed series, adding emphasis on both strategy and action elements to give you a sense of what it's like to create and control your own empire.  Multiplayer also puts a creative spin on using your henchmen to gain money and even items for your soldiers. However, players of action or strategy games of any variety will blow through this title thanks to the lack of difficulty in the single player campaign, and probably will only turn to the multiplayer once they've beaten the game, since they won't need to increase their henchmen's skills.   It's still fun and has almost all of the elements of a great game, but until a harder difficulty level is added (which, fingers crossed, would occur with a future download or patch), The Godfather II falls a tad bit short.",You get to see some cool movie moments from a different perspective. Impressive and upgradable arsenal. Nothing about the game feels finished. Uninspired and repetitive gameplay. Crew members are unbelievably stupid. Poorly designed multiplayer modes and maps. Dated visuals. ,-,-,6.1,The Godfather II places an interesting spin on the second film in the acclaimed series. Multiplayer puts a creative spin on using your henchmen to gain money and even items for your soldiers. Players of action or strategy games of any variety will blow through this title thanks to the lack of difficulty.,1,1,1,1,2
The Godfather,The Godfather: Blackhand Edition,8.0,The Godfather: Blackhand Edition Review - IGN,https://www.ign.com/articles/2007/03/16/the-godfather-blackhand-edition-review,7.6,The Godfather: Blackhand Edition Review - GameSpot,https://www.gamespot.com/reviews/the-godfather-blackhand-edition-review/1900-6167748/,,,,,,,"The Godfather: Blackhand Edition isn’t a perfect game – not by a long shot.  The title suffers from the same technical limitations as any other GTA clone out there (pop-in and sketchy AI certainly rings a bell), and the preconceived notion of ""Yet another GTA game"" may take away from the product's more impressive points for some gamers, and that’s a shame.  When it all boils down, though, The Godfather is a great first step on Wii, as it uses more than 25 gestures, IR aiming, and has a ton of features above the original game in the form of new items, missions, gameplay modes (favors and blackmailing specifically), and RPG elements.  More important than any list of numbers and features though, is the fact that The Godfather is just fun to play.  It’s fun to beat the tar out of store owners with the Wii remote.  It’s fun to throw guys through windows and off ledges with actual shoving motions.  Hell it’s even kind of fun to honk a car’s horn by pushing forward on the nunchuk.  The game has its flaws, it isn’t perfect, but it has more options, features, and depth that the previous versions, and it’s simply a fun game to play.","The game makes great use of the film license. plenty of challenging, multitiered missions to keep you busy. fun combat and interrogation system. you can explore an expansive map of 1940s new york, with no load times. wii controls work well most of the time. graphics leave a bit to be desired. Controls are occasionally unresponsive. ",-,-,7.8,"The Godfather: Blackhand Edition uses more than 25 gestures, IR aiming, and has a ton of features above the original game. More important than any list of numbers and features though, is the fact that The Godfather is just fun to play. The game has its flaws, it isn’t perfect, but it has more options, features, and depth that the previous",1,1,1,1,2
The Godfather,The Godfather: Dons Edition,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The Godfather,The Godfather: Mob Wars,6.2,The Godfather: Mob Wars Review - IGN,https://www.ign.com/articles/2006/09/19/the-godfather-mob-wars-review,6.0,The Godfather: Mob Wars Review - GameSpot,https://www.gamespot.com/reviews/the-godfather-mob-wars-review/1900-6157914/,,,,,,,"The Godfather: Mob Wars is an interesting idea to be sure, but it doesn¿t feel cohesive enough or like either part was pushed as far as it could go. The action segments are really simplistic in nature and don¿t allow for the exploring and flexibility of the console game, while the Mob Wars strategy mode doesn¿t really contain all that much strategy. It¿s unique enough that it might be worth a quick look to see if does happen to be right up your alley, but gamers looking for either an action or strategy-heavy title will only find passable efforts here.","Mob Wars has the makings of a fun turn-based strategy game. Well-written story that complements the film. Great voice acting and music. Terrible camera control makes it a constant struggle to see what's going on. Shallow, straightforward missions get old quickly. Connection between story mode and mob wars mode is disjointed. No free roaming means that there's a lot less to do in the game. ",-,-,6.1,Mob Wars has the makings of a fun turn-based strategy game. Well-written story that complements the film. Great voice acting and music. Terrible camera control makes it a constant struggle to see what's going on.,1,1,1,1,2
The Godfather,The Godfather,,,,8.1,The Godfather Review - GameSpot,https://www.gamespot.com/reviews/the-godfather-review/1900-6146255/,,,,,,,-,"The game makes great use of the film license. Plenty of challenging, multitiered missions to keep you busy. Fun combat and interrogation system. You can explore a great-looking, expansive map of 1940s New York, with no load times. Good music. Heavily recycled character and vehicle models, as well as building interiors. Occasionally glitchy and stupid artificial intelligence. Unstable frame rate. ",-,-,8.1,"Great-looking, expansive map of 1940s New York. Plenty of challenging, multitiered missions to keep you busy. Fun combat and interrogation system. Heavily recycled character and vehicle models.",1,1,1,1,1
The House,The House of The Dead III,,The House of the Dead III - Review - IGN,https://me.ign.com/en/the-house-of-the-dead-2-3-return/57109/review/house-of-the-dead-iii-review,6.4,The House of the Dead III Review - GameSpot,https://www.gamespot.com/reviews/the-house-of-the-dead-iii-review/1900-2895568/,,,,,,,-,N/A. . ,-,-,6.4,,1,1,1,1,1
The House,The House of the Dead 2 & 3 Return,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The House,The House of the Dead: Overkill - Extended Cut,,,,,The House of the Dead: Overkill - Extended Cut - Review - GameFAQs,https://gamefaqs.gamespot.com/ps3/631928-the-house-of-the-dead-overkill-extended-cut/reviews/148554,,,,,,,-,-,-,-,,,1,1,1,1,0
The House,The House of the Dead: Overkill,8.3,The House of the Dead: Overkill Review - IGN,https://www.ign.com/articles/2009/02/05/the-house-of-the-dead-overkill-review,8.0,The House of the Dead: Overkill Review - GameSpot,https://www.gamespot.com/reviews/the-house-of-the-dead-overkill-review/1900-6204688/,,,,,,,"After getting a couple years of catch-up light gun games from SEGA, we’re finally getting to the good stuff.  The House of the Dead: Overkill blends some great gameplay with an impressive style, some great humor, and enough violence and vulgarity to confuse the hell out of soccer moms looking for a new Sims game or Petz title.  I wouldn’t put the overall production value or difficulty up there with WoW’s offerings just yet, but for a relaunch of the series on Wii, Overkill is off to a very nice start.  A few technical hitches can be found, and it’s obvious that the team had its hands full trying to get this one out the door with as much as possible, but even more polish and refinement in the future could do wonders for the series on Wii.  The characters are great, the story is just outlandish enough for us to plop it right in there along with Dead Alive, Evil Dead, or They Live, though the profanity could be toned down a bit, used only when it feels natural instead of nearly every line of dialogue.  As far as on-rails shooters go on Wii, Overkill sits at the top of the pile.  When it comes to The House of the Dead overall, I’d say HOTD2 and the most recent HOTD4 still take the cake, though it’s obvious Headstrong games has what it takes to hang with the big boys.  Buy this awesome addition to Wii’s hardcore library en mass, so we can all get another dose of Dead on Wii ASAP.  

SEGA’s 2009 “Big 3” lineup is one for one thus far.  Viva la hardcore.",Fantastically cheesy grindhouse atmosphere. Some of the best-looking graphics on the Wii. Plenty of unlockables to keep you going. Features a song titled &quot;Suffer Like G Did&quot;. Frequently stuttering frame rate. Bizarre clipping and pop-up graphical issues. ,-,-,8.15,Fantastically cheesy grindhouse atmosphere. Some of the best-looking graphics on the Wii. Plenty of unlockables to keep you going. Frequently stuttering frame rate. Bizarre clipping and pop-up graphical issues. Buy this awesome addition to Wii’s hardcore library en mass.,1,1,1,1,2
The House,The House of the Dead,,,,,The House of the Dead Review for PC: Best out of the three - GameFAQs,https://gamefaqs.gamespot.com/pc/198966-the-house-of-the-dead/reviews/58340,,,,,,,-,-,-,-,,,1,1,1,1,0
The House,The House of the Dead 2,,,,,The House of the Dead 2 - Review - GameFAQs,https://gamefaqs.gamespot.com/dreamcast/197579-the-house-of-the-dead-2/reviews/9182,,,,,,,-,-,-,-,,,1,1,1,1,0
The King,The King of Fighters '94 (CD),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The King,The King of Fighters '94,,,,,The King of Fighters '94 - Review - GameFAQs,https://gamefaqs.gamespot.com/arcade/563185-the-king-of-fighters-94/reviews/19897,,,,,,,-,-,-,-,,,1,1,1,1,0
The King,The King of Fighters '95 (CD),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The King,The King of Fighters '95,6.0,The King of Fighters '95 Review - IGN,https://www.ign.com/articles/2010/07/12/the-king-of-fighters-95-review,,The King of Fighters '95 - Review - GameFAQs,https://gamefaqs.gamespot.com/ps/197722-the-king-of-fighters-95/reviews/87809,,,,,,,"So the bottom line all comes back to the value argument. Even though this is still a great fighter and a good option for those looking for a genre fix -- especially those waiting patiently for the American arrival of The King of Fighters XIII -- it's just too difficult to recommend as an individual nine-dollar download when just a bit more cash and some light legwork to go walk into a game shop somewhere could score you the same game, and more. Had SNK released this one earlier in the Wii's life span, or had they not marketed the Orochi Saga compilation disc, the verdict might have been different here. But, as it is, it's a skip.",-,-,-,6.0,This is still a great fighter and a good option for those looking for a genre fix. It's just too difficult to recommend as an individual nine-dollar download.,1,1,1,1,1
The King,The King of Fighters '96,,,,,The King of Fighters '96 - Review - GameFAQs,https://gamefaqs.gamespot.com/ps/562813-the-king-of-fighters-96/reviews/10714,,,,,,,-,-,-,-,,,1,1,1,1,0
The King,The King of Fighters '97,,,,,The King of Fighters '97 - Review - GameFAQs,https://gamefaqs.gamespot.com/arcade/563188-the-king-of-fighters-97/reviews/18030,,,,,,,-,-,-,-,,,1,1,1,1,0
The King,The King of Fighters '99,,,,,The King of Fighters '99 - Review - GameFAQs,https://gamefaqs.gamespot.com/ps/450759-the-king-of-fighters-99/reviews/26426,,,,,,,-,-,-,-,,,1,1,1,1,0
The King,The King of Fighters 02/03,,,,7.5,The King of Fighters 02/03 Review - GameSpot,https://www.gamespot.com/reviews/the-king-of-fighters-02-03-review/1900-6132643/,,,,,,,-,Two rock-solid 2D fighting games in one package. Tried-and-true SNK gameplay means there's tons of depth to discover. Significantly different play experience from one game to the next. Huge variety of characters to choose from. Decidedly dated (though charming) presentation. Not much in the way of extra features. Online play feels half-baked in King of Fighters 2002. ,-,-,7.5,Tried-and-true SNK gameplay means there's tons of depth to discover. Huge variety of characters to choose from. Decidedly dated (though charming) presentation. Not much in the way of extra features.,1,1,1,1,1
The King,The King of Fighters XIII,,,,8.5,The King of Fighters XIII Review - GameSpot,https://www.gamespot.com/reviews/the-king-of-fighters-xiii-review/1900-6346659/,,,,,,,-,Fluid and flexible fighting mechanics. Impressive visuals and smooth animations. Stable online play with replay support. Numerous offline offerings. Character color customization.. Online spectating isn't an option. Lacks replay sharing.. ,-,-,8.5,Stable online play with replay support. Numerous offline offerings. Character color customization. Online spectating isn't an option. Lacks replay sharing.,1,1,1,1,1
The King,The King of Fighters: Dream Match 1999,8.4,The King of Fighters: Dream Match 1999 Review - IGN,https://www.ign.com/articles/1999/10/26/the-king-of-fighters-dream-match-1999-review,,The King of Fighters: Dream Match 1999 - Review - GameFAQs,https://gamefaqs.gamespot.com/dreamcast/197723-the-king-of-fighters-dream-match-1999/reviews/15764,,,,,,,"Henpecking aside, The King of Fighters: Dream Match 1999 is a great addition to a fighting fan's library. While Soul Calibur may have the edge in graphics and depth, and Marvel vs. Capcom has the nod as a fast and furious party game for all, Dream Match '99 is a rare creation that was put together for those who appreciate the finer points in head-to-head fighting. Do yourself a favor and pick up a copy today.",-,-,-,8.4,The King of Fighters: Dream Match 1999 is a great addition to a fighting fan's library. Soul Calibur may have the edge in graphics and depth. Marvel vs. Capcom has the nod as a fast and furious party game.,1,1,1,1,1
The King,The King of Fighters: Evolution,,,,,The King of Fighters Evolution - Review - GameFAQs,https://gamefaqs.gamespot.com/dreamcast/250599-the-king-of-fighters-evolution/reviews/29164,,,,,,,-,-,-,-,,,1,1,1,1,0
The King,The King of Route 66,,,,6.0,The King of Route 66 Review - GameSpot,https://www.gamespot.com/reviews/the-king-of-route-66-review/1900-6023424/,,,,,,,-,N/A. . ,-,-,6.0,,1,1,1,1,1
The Legend,The Legend of Alon D'ar,,,,,The Legend of Alon D'ar - Review - GameFAQs,https://gamefaqs.gamespot.com/ps2/453091-the-legend-of-alon-dar/reviews/30974,,,,,,,-,-,-,-,,,1,1,1,1,0
The Legend,The Legend of Dragoon,,,,,The Legend of Dragoon Review for PlayStation 5: A Legendary ...,https://gamefaqs.gamespot.com/ps5/397216-the-legend-of-dragoon/reviews/10249,,,,,,,-,-,-,-,,,1,1,1,1,0
The Legend,The Legend of Heroes Trails in the Sky SC,,,,,The Legend of Heroes: Trails in the Sky SC - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/979867-the-legend-of-heroes-trails-in-the-sky-sc/reviews/161519,,,,,,,-,-,-,-,,,1,1,1,1,0
The Legend,The Legend of Heroes Trails in the Sky,8.0,The Legend of Heroes: Trails in the Sky Review - IGN,https://www.ign.com/articles/2011/04/04/the-legend-of-heroes-trails-in-the-sky-review,8.0,The Legend of Heroes: Trails in the Sky Review - GameSpot,https://www.gamespot.com/reviews/the-legend-of-heroes-trails-in-the-sky-review/1900-6313672/,,,,,,,"The Legend of Heroes: Trails in the Sky is the first in what promises to be a strong, entertaining trilogy. Although this first chapter is not the most original ever made, like any good JRPG it offers amusing writing, dynamic combat, interesting tasks, an absorbing narrative, and hours upon hours of gameplay. And while the game's 50/50 balance between combat and story may not be to everyone's taste, its charm and overall entertainment value make it well worth the investment.","Fascinating story. Good strategic emphasis. Challenging, with self-adjusting difficulty level. Charming presentation. Labyrinthine dungeons lack variety. ",-,-,8.0,"The Legend of Heroes: Trails in the Sky is the first in what promises to be a strong, entertaining trilogy. The game's 50/50 balance between combat and story may not be to everyone's taste, but its charm and entertainment value make it well worth the investment.",1,1,1,1,2
The Legend,The Legend of Heroes: Trails of Cold Steel II,,,,,The Legend of Heroes: Trails of Cold Steel II - Review,https://gamefaqs.gamespot.com/pc/208427-the-legend-of-heroes-trails-of-cold-steel-ii/reviews/165992,,,,,,,-,-,-,-,,,1,1,1,1,0
The Legend,The Legend of Heroes: Trails of Cold Steel,,,,,The Legend of Heroes: Trails of Cold Steel - Review - GameFAQs,https://gamefaqs.gamespot.com/ps3/694913-the-legend-of-heroes-trails-of-cold-steel/reviews/173605,,,,,,,-,-,-,-,,,1,1,1,1,0
The Legend,The Legend of Kage 2,,,,7.5,The Legend of Kage 2 Review - GameSpot,https://www.gamespot.com/reviews/the-legend-of-kage-2-review/1900-6200336/,,,,,,,-,"Challenging, rewarding boss battles. Simple but brisk action bolstered by tight play mechanics. Achievements that unlock bonus art are a nice touch. A few stretches of filler bog down some levels. Kage and Chihiro don't play significantly differently from each other. Can be beaten in around four hours. ",-,-,7.5,Kage and Chihiro don't play significantly differently from each other. Challenging boss battles. Can be beaten in around four hours.,1,1,1,1,1
The Legend,The Legend of Korra (3DS),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The Legend,The Legend of Korra,,,,3.0,The Legend of Korra Review - GameSpot,https://www.gamespot.com/reviews/the-legend-of-korra-review/1900-6415921/,,,,6.3,The Legend of Korra review - PC Gamer,https://www.pcgamer.com/the-legend-of-korra-review/,-,Bending looks cool. Pro-bending matches are reasonably fun. Throwaway story fails the source material in every way. Repetitive boss fights. Lots of careless details sully the combat encounters. Uninspired runner segments. ,-,"The best fan experience for the series by far, but cut corners and poor design choices bog down an otherwise fun beat-em up.",4.65,"The best fan experience for the series by far, but cut corners and poor design choices bog down an otherwise fun beat-em up.",1,1,1,1,2
The Legend,The Legend of Legacy,,,,6.0,The Legend of Legacy Review - GameSpot,https://www.gamespot.com/reviews/the-legend-of-legacy-review/1900-6416286/,,,,,,,-,Gorgeous environments. Lengthy campaign. Challenging and unique combat. Overly grindy. Unclear progression at times. ,-,-,6.0,Long campaign. Challenging and unique combat. Overly grindy. Unclear progression at times.,1,1,1,1,1
The Legend,The Legend of Tango,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
The Legend,The Legend of Zelda: A Link Between Worlds,9.4,The Legend of Zelda: A Link Between Worlds Review - IGN,https://www.ign.com/articles/2013/11/14/the-legend-of-zelda-a-link-between-worlds-review,9.0,The Legend of Zelda: A Link Between Worlds Review,https://www.gamespot.com/reviews/the-legend-of-zelda-a-link-between-worlds-review/1900-6415543/,10.0,'The Legend of Zelda: A Link Between Worlds' Review - Game Rant,https://gamerant.com/legend-of-zelda-a-link-between-worlds-reviews/,,,,"What could have been an easy sequel that traded on past glories is instead a compelling argument for digging up the foundations of Zelda and seeing what happens - rather like Wind Waker did 10 years ago. A Link Between Words is not a total revolution, but it may very well be the start of one. I haven’t been so challenged by a Zelda since Ocarina of Time, and rarely have I been so consistently surprised by one.

Between Worlds recaptures the spirit of adventure that gave the early games Zelda their potency, and lays out a vision for Zelda games still to come. It invites them - and us, the long-term fans - to let go of conventions that may have been comforting, but were ultimately holding us back. It’s at once intensely nostalgic and powerfully novel, unpatronising and cerebral. As a Zelda fan, I couldn’t wish for much more.",Some of the best Zelda dungeons in years. Item renting gives you more control. Difficult enough to provide a challenge. Plenty of secrets and collectibles waiting to be unearthed. Can sometimes feel a little too familiar. ,-,-,9.47,"A Link Between Words is not a total revolution, but it may very well be the start of one. What could have been an easy sequel that traded on past glories is instead a compelling argument for digging up the foundations of Zelda. It invites them - and us, the long-term fans - to let go of conventions that may have been comforting, but were ultimately holding us back",1,1,1,1,3
The Legend,The Legend of Zelda: A Link to the Past,9.5,The Legend of Zelda: A Link to the Past VC Review - IGN,https://www.ign.com/articles/2007/01/23/the-legend-of-zelda-a-link-to-the-past-vc-review,9.2,The Legend of Zelda: A Link to the Past Review - GameSpot,https://www.gamespot.com/reviews/the-legend-of-zelda-a-link-to-the-past-review/1900-2901300/,,,,,,,"The Cube Controller is better left alone, reserved for those later Zelda games made specifically for it. Those later Zelda games that were really all just knock-offs of this title, A Link to the Past, the first and only true game ever developed in the series. It's been said that most of our world's storytellers really only have one story to tell. If they find success with it, if they find an audience, then they're finished. Any sequels, any follow-ups will all be unoriginal, as the storyteller can do little more than repeat what they've already said, retelling the tale already told, in new, slightly different ways. You should play The Legend of Zelda: A Link to the Past – the series has had little new to say since.",N/A. . ,-,-,9.35,"The Cube Controller is better left alone, reserved for those later Zelda games made specifically for it. A Link to the Past is the first and only true game ever developed in the series. The series has had little new to say since.",1,1,1,1,2
